t,gt_x,gt_y,gt_z,gt_yaw,est_x,est_y,est_yaw
275.2000,-0.0187,-0.0075,2.3450,-0.04191,-0.0309,-0.0130,-0.11230
275.3000,-0.0171,-0.0073,2.3485,-0.04183,-0.0278,-0.0126,-0.11215
275.4000,-0.0158,-0.0072,2.3505,-0.04173,-0.0245,-0.0122,-0.11195
275.5000,-0.0147,-0.0071,2.3521,-0.04161,-0.0215,-0.0116,-0.11171
275.6000,-0.0139,-0.0071,2.3536,-0.04150,-0.0191,-0.0113,-0.11150
275.7000,-0.0132,-0.0071,2.3526,-0.04140,-0.0173,-0.0111,-0.11132
275.8000,-0.0132,-0.0073,2.3525,-0.04135,-0.0167,-0.0112,-0.11123
275.9000,-0.0134,-0.0076,2.3513,-0.04134,-0.0168,-0.0117,-0.11124
276.0000,-0.0140,-0.0079,2.3513,-0.04137,-0.0173,-0.0125,-0.11135
276.1000,-0.0150,-0.0084,2.3561,-0.04145,-0.0177,-0.0135,-0.11148
276.2000,-0.0156,-0.0089,2.3600,-0.04153,-0.0180,-0.0148,-0.11157
276.3000,-0.0162,-0.0093,2.3628,-0.04160,-0.0184,-0.0161,-0.11165
276.4000,-0.0172,-0.0098,2.3637,-0.04166,-0.0188,-0.0176,-0.11162
276.5000,-0.0184,-0.0102,2.3640,-0.04170,-0.0194,-0.0181,-0.11169
276.6000,-0.0199,-0.0104,2.3639,-0.04172,-0.0199,-0.0176,-0.11175
276.7000,-0.0215,-0.0104,2.3666,-0.04171,-0.0201,-0.0165,-0.11172
276.8000,-0.0230,-0.0103,2.3725,-0.04167,-0.0202,-0.0149,-0.11167
276.9000,-0.0238,-0.0102,2.3754,-0.04164,-0.0206,-0.0135,-0.11166
277.0000,-0.0252,-0.0100,2.3768,-0.04161,-0.0212,-0.0127,-0.11160
277.1000,-0.0267,-0.0100,2.3802,-0.04159,-0.0220,-0.0125,-0.11156
277.2000,-0.0280,-0.0100,2.3812,-0.04160,-0.0231,-0.0126,-0.11155
277.3000,-0.0298,-0.0102,2.3792,-0.04162,-0.0245,-0.0128,-0.11155
277.4000,-0.0315,-0.0105,2.3798,-0.04164,-0.0260,-0.0126,-0.11155
277.5000,-0.0329,-0.0107,2.3791,-0.04165,-0.0271,-0.0122,-0.11158
277.6000,-0.0343,-0.0110,2.3781,-0.04165,-0.0278,-0.0121,-0.11156
277.7000,-0.0357,-0.0113,2.3754,-0.04164,-0.0279,-0.0121,-0.11153
277.8000,-0.0371,-0.0117,2.3744,-0.04163,-0.0275,-0.0121,-0.11149
277.9000,-0.0384,-0.0120,2.3732,-0.04163,-0.0270,-0.0122,-0.11148
278.0000,-0.0394,-0.0124,2.3753,-0.04162,-0.0267,-0.0124,-0.11148
278.1000,-0.0402,-0.0127,2.3769,-0.04162,-0.0268,-0.0126,-0.11150
278.2000,-0.0413,-0.0130,2.3791,-0.04162,-0.0268,-0.0134,-0.11150
278.3000,-0.0421,-0.0133,2.3801,-0.04165,-0.0271,-0.0142,-0.11150
278.4000,-0.0431,-0.0136,2.3798,-0.04169,-0.0280,-0.0146,-0.11154
278.5000,-0.0444,-0.0138,2.3784,-0.04172,-0.0287,-0.0145,-0.11158
278.6000,-0.0461,-0.0140,2.3786,-0.04176,-0.0292,-0.0142,-0.11158
278.7000,-0.0471,-0.0142,2.3773,-0.04178,-0.0299,-0.0139,-0.11157
278.8000,-0.0488,-0.0142,2.3748,-0.04179,-0.0307,-0.0141,-0.11155
278.9000,-0.0499,-0.0137,2.3754,-0.04191,-0.0316,-0.0149,-0.11165
279.0000,-0.0513,-0.0140,2.3775,-0.04221,-0.0325,-0.0158,-0.11195
279.1000,-0.0526,-0.0147,2.3785,-0.04247,-0.0333,-0.0168,-0.11225
279.2000,-0.0537,-0.0153,2.3772,-0.04259,-0.0339,-0.0178,-0.11235
279.3000,-0.0553,-0.0157,2.3773,-0.04260,-0.0343,-0.0186,-0.11239
279.4000,-0.0566,-0.0160,2.3767,-0.04248,-0.0342,-0.0190,-0.11232
279.5000,-0.0576,-0.0160,2.3782,-0.04231,-0.0336,-0.0196,-0.11213
279.6000,-0.0584,-0.0159,2.3807,-0.04212,-0.0328,-0.0206,-0.11191
279.7000,-0.0590,-0.0158,2.3836,-0.04193,-0.0320,-0.0217,-0.11177
279.8000,-0.0596,-0.0155,2.3867,-0.04176,-0.0311,-0.0225,-0.11161
279.9000,-0.0603,-0.0152,2.3896,-0.04162,-0.0307,-0.0224,-0.11149
280.0000,-0.0612,-0.0145,2.3920,-0.04148,-0.0309,-0.0213,-0.11134
280.1000,-0.0621,-0.0139,2.3943,-0.04139,-0.0308,-0.0195,-0.11118
280.2000,-0.0631,-0.0129,2.3916,-0.04130,-0.0311,-0.0172,-0.11101
280.3000,-0.0646,-0.0119,2.3890,-0.04127,-0.0322,-0.0152,-0.11092
280.4000,-0.0659,-0.0111,2.3862,-0.04129,-0.0341,-0.0137,-0.11086
280.5000,-0.0677,-0.0103,2.3771,-0.04136,-0.0364,-0.0127,-0.11085
280.6000,-0.0698,-0.0096,2.3738,-0.04148,-0.0395,-0.0121,-0.11092
280.7000,-0.0714,-0.0092,2.3742,-0.04164,-0.0422,-0.0122,-0.11099
280.8000,-0.0724,-0.0090,2.3760,-0.04182,-0.0452,-0.0129,-0.11111
280.9000,-0.0729,-0.0089,2.3759,-0.04198,-0.0479,-0.0139,-0.11124
281.0000,-0.0736,-0.0088,2.3765,-0.04214,-0.0507,-0.0149,-0.11139
281.1000,-0.0739,-0.0087,2.3772,-0.04228,-0.0533,-0.0157,-0.11152
281.2000,-0.0742,-0.0085,2.3779,-0.04238,-0.0564,-0.0162,-0.11165
281.3000,-0.0740,-0.0083,2.3769,-0.04243,-0.0589,-0.0163,-0.11168
281.4000,-0.0737,-0.0080,2.3768,-0.04246,-0.0613,-0.0159,-0.11167
281.5000,-0.0729,-0.0076,2.3745,-0.04246,-0.0630,-0.0150,-0.11162
281.6000,-0.0718,-0.0071,2.3716,-0.04243,-0.0640,-0.0132,-0.11152
281.7000,-0.0706,-0.0065,2.3690,-0.04239,-0.0638,-0.0110,-0.11140
281.8000,-0.0686,-0.0059,2.3620,-0.04235,-0.0624,-0.0086,-0.11123
281.9000,-0.0663,-0.0053,2.3531,-0.04234,-0.0600,-0.0063,-0.11116
282.0000,-0.0639,-0.0050,2.3415,-0.04237,-0.0564,-0.0040,-0.11112
282.1000,-0.0623,-0.0048,2.3367,-0.04242,-0.0528,-0.0021,-0.11115
282.2000,-0.0597,-0.0048,2.3384,-0.04249,-0.0488,-0.0007,-0.11127
282.3000,-0.0558,-0.0052,2.3421,-0.04260,-0.0451,-0.0005,-0.11146
282.4000,-0.0525,-0.0060,2.3461,-0.04271,-0.0417,-0.0012,-0.11178
282.5000,-0.0497,-0.0070,2.3493,-0.04280,-0.0395,-0.0020,-0.11205
282.6000,-0.0470,-0.0083,2.3526,-0.04284,-0.0384,-0.0027,-0.11221
282.7000,-0.0448,-0.0096,2.3554,-0.04285,-0.0376,-0.0034,-0.11224
282.8000,-0.0427,-0.0113,2.3577,-0.04280,-0.0366,-0.0048,-0.11220
282.9000,-0.0412,-0.0128,2.3578,-0.04274,-0.0356,-0.0067,-0.11215
283.0000,-0.0400,-0.0145,2.3609,-0.04264,-0.0348,-0.0088,-0.11202
283.1000,-0.0383,-0.0163,2.3599,-0.04251,-0.0343,-0.0110,-0.11190
283.2000,-0.0376,-0.0179,2.3600,-0.04241,-0.0341,-0.0134,-0.11180
283.3000,-0.0366,-0.0197,2.3629,-0.04231,-0.0344,-0.0161,-0.11169
283.4000,-0.0357,-0.0212,2.3675,-0.04225,-0.0344,-0.0192,-0.11161
283.5000,-0.0345,-0.0225,2.3710,-0.04219,-0.0338,-0.0228,-0.11149
283.6000,-0.0335,-0.0236,2.3726,-0.04215,-0.0331,-0.0254,-0.11141
283.7000,-0.0325,-0.0246,2.3724,-0.04212,-0.0326,-0.0273,-0.11135
283.8000,-0.0319,-0.0251,2.3716,-0.04210,-0.0326,-0.0281,-0.11137
283.9000,-0.0317,-0.0252,2.3725,-0.04210,-0.0334,-0.0285,-0.11138
284.0000,-0.0312,-0.0250,2.3739,-0.04210,-0.0347,-0.0288,-0.11135
284.1000,-0.0306,-0.0247,2.3724,-0.04211,-0.0359,-0.0289,-0.11127
284.2000,-0.0304,-0.0241,2.3697,-0.04215,-0.0368,-0.0285,-0.11124
284.3000,-0.0302,-0.0233,2.3682,-0.04219,-0.0378,-0.0277,-0.11115
284.4000,-0.0296,-0.0225,2.3638,-0.04224,-0.0386,-0.0271,-0.11106
284.5000,-0.0292,-0.0216,2.3626,-0.04233,-0.0395,-0.0269,-0.11099
284.6000,-0.0285,-0.0207,2.3632,-0.04245,-0.0401,-0.0274,-0.11095
284.7000,-0.0273,-0.0198,2.3630,-0.04259,-0.0402,-0.0284,-0.11097
284.8000,-0.0258,-0.0187,2.3563,-0.04272,-0.0399,-0.0293,-0.11098
284.9000,-0.0249,-0.0175,2.3533,-0.04284,-0.0397,-0.0301,-0.11100
285.0000,-0.0236,-0.0160,2.3538,-0.04298,-0.0393,-0.0314,-0.11101
285.1000,-0.0218,-0.0144,2.3540,-0.04311,-0.0381,-0.0326,-0.11107
285.2000,-0.0198,-0.0126,2.3536,-0.04322,-0.0360,-0.0331,-0.11119
285.3000,-0.0181,-0.0106,2.3532,-0.04331,-0.0333,-0.0326,-0.11132
285.4000,-0.0161,-0.0083,2.3531,-0.04338,-0.0307,-0.0312,-0.11144
285.5000,-0.0146,-0.0059,2.3528,-0.04344,-0.0275,-0.0291,-0.11161
285.6000,-0.0129,-0.0032,2.3545,-0.04347,-0.0244,-0.0275,-0.11173
285.7000,-0.0112,-0.0004,2.3569,-0.04347,-0.0221,-0.0264,-0.11177
285.8000,-0.0095,0.0025,2.3585,-0.04345,-0.0205,-0.0254,-0.11176
285.9000,-0.0084,0.0053,2.3589,-0.04340,-0.0195,-0.0241,-0.11158
286.0000,-0.0073,0.0082,2.3541,-0.04335,-0.0192,-0.0227,-0.11144
286.1000,-0.0073,0.0109,2.3537,-0.04330,-0.0196,-0.0212,-0.11129
286.2000,-0.0072,0.0135,2.3583,-0.04327,-0.0204,-0.0197,-0.11120
286.3000,-0.0067,0.0159,2.3650,-0.04326,-0.0213,-0.0178,-0.11113
286.4000,-0.0060,0.0183,2.3717,-0.04329,-0.0222,-0.0157,-0.11116
286.5000,-0.0056,0.0209,2.3777,-0.04335,-0.0234,-0.0124,-0.11130
286.6000,-0.0051,0.0231,2.3809,-0.04342,-0.0247,-0.0087,-0.11148
286.7000,-0.0051,0.0252,2.3830,-0.04348,-0.0262,-0.0044,-0.11165
286.8000,-0.0051,0.0269,2.3875,-0.04352,-0.0271,-0.0007,-0.11177
286.9000,-0.0047,0.0283,2.3928,-0.04356,-0.0271,0.0026,-0.11190
287.0000,-0.0039,0.0294,2.3984,-0.04359,-0.0265,0.0051,-0.11195
287.1000,-0.0028,0.0300,2.3972,-0.04361,-0.0260,0.0072,-0.11201
287.2000,-0.0021,0.0302,2.3927,-0.04361,-0.0261,0.0084,-0.11206
287.3000,-0.0017,0.0301,2.3890,-0.04359,-0.0269,0.0087,-0.11217
287.4000,-0.0012,0.0295,2.3884,-0.04355,-0.0276,0.0084,-0.11227
287.5000,-0.0002,0.0286,2.3895,-0.04348,-0.0281,0.0075,-0.11233
287.6000,0.0013,0.0273,2.3925,-0.04338,-0.0286,0.0064,-0.11238
287.7000,0.0031,0.0258,2.3938,-0.04328,-0.0288,0.0052,-0.11242
287.8000,0.0048,0.0242,2.3915,-0.04317,-0.0283,0.0045,-0.11237
287.9000,0.0064,0.0226,2.3925,-0.04302,-0.0273,0.0043,-0.11218
288.0000,0.0083,0.0209,2.3961,-0.04285,-0.0261,0.0043,-0.11191
288.1000,0.0107,0.0192,2.3980,-0.04269,-0.0246,0.0042,-0.11165
288.2000,0.0134,0.0170,2.3963,-0.04257,-0.0225,0.0038,-0.11145
288.3000,0.0154,0.0150,2.3929,-0.04251,-0.0196,0.0031,-0.11119
288.4000,0.0175,0.0129,2.3849,-0.04252,-0.0167,0.0019,-0.11102
288.5000,0.0190,0.0107,2.3774,-0.04258,-0.0136,0.0006,-0.11091
288.6000,0.0204,0.0084,2.3735,-0.04270,-0.0109,-0.0007,-0.11095
288.7000,0.0219,0.0060,2.3717,-0.04284,-0.0083,-0.0017,-0.11100
288.8000,0.0235,0.0037,2.3685,-0.04300,-0.0055,-0.0027,-0.11110
288.9000,0.0248,0.0012,2.3688,-0.04319,-0.0029,-0.0036,-0.11122
289.0000,0.0259,-0.0008,2.3671,-0.04333,-0.0009,-0.0049,-0.11138
289.1000,0.0265,-0.0036,2.3648,-0.04350,0.0004,-0.0064,-0.11149
289.2000,0.0266,-0.0059,2.3642,-0.04363,0.0014,-0.0084,-0.11161
289.3000,0.0264,-0.0082,2.3629,-0.04372,0.0017,-0.0099,-0.11172
289.4000,0.0257,-0.0109,2.3631,-0.04379,0.0012,-0.0113,-0.11184
289.5000,0.0251,-0.0131,2.3606,-0.04382,0.0002,-0.0124,-0.11195
289.6000,0.0238,-0.0154,2.3608,-0.04382,-0.0012,-0.0137,-0.11199
289.7000,0.0225,-0.0181,2.3611,-0.04379,-0.0027,-0.0153,-0.11195
289.8000,0.0212,-0.0203,2.3591,-0.04376,-0.0045,-0.0173,-0.11189
289.9000,0.0196,-0.0227,2.3562,-0.04372,-0.0065,-0.0195,-0.11178
290.0000,0.0174,-0.0254,2.3515,-0.04366,-0.0079,-0.0219,-0.11169
290.1000,0.0159,-0.0275,2.3426,-0.04362,-0.0091,-0.0244,-0.11158
290.2000,0.0139,-0.0299,2.3337,-0.04359,-0.0098,-0.0268,-0.11150
290.3040,0.0119,-0.0321,2.3248,-0.04357,-0.0098,-0.0293,-0.11146
290.4000,0.0100,-0.0342,2.3211,-0.04355,-0.0091,-0.0314,-0.11149
290.5000,0.0088,-0.0359,2.3160,-0.04353,-0.0082,-0.0336,-0.11152
290.6000,0.0072,-0.0376,2.3164,-0.04353,-0.0071,-0.0357,-0.11156
290.7000,0.0060,-0.0388,2.3212,-0.04352,-0.0062,-0.0375,-0.11156
290.8000,0.0050,-0.0399,2.3275,-0.04352,-0.0054,-0.0393,-0.11154
290.9000,0.0038,-0.0407,2.3322,-0.04353,-0.0051,-0.0404,-0.11152
291.0000,0.0023,-0.0418,2.3352,-0.04393,-0.0059,-0.0411,-0.11181
291.1000,-0.0004,-0.0416,2.3370,-0.04413,-0.0072,-0.0413,-0.11195
291.2000,-0.0036,-0.0407,2.3390,-0.04420,-0.0089,-0.0413,-0.11197
291.3000,-0.0069,-0.0398,2.3381,-0.04422,-0.0107,-0.0410,-0.11195
291.4000,-0.0106,-0.0389,2.3406,-0.04421,-0.0136,-0.0408,-0.11181
291.5000,-0.0141,-0.0381,2.3450,-0.04416,-0.0166,-0.0409,-0.11154
291.6000,-0.0171,-0.0373,2.3468,-0.04409,-0.0192,-0.0415,-0.11128
291.7000,-0.0202,-0.0364,2.3400,-0.04401,-0.0222,-0.0430,-0.11106
291.8000,-0.0239,-0.0354,2.3348,-0.04396,-0.0254,-0.0445,-0.11083
291.9000,-0.0275,-0.0344,2.3282,-0.04394,-0.0288,-0.0462,-0.11065
292.0000,-0.0308,-0.0333,2.3261,-0.04398,-0.0324,-0.0479,-0.11049
292.1000,-0.0334,-0.0318,2.3242,-0.04404,-0.0364,-0.0487,-0.11037
292.2000,-0.0355,-0.0300,2.3229,-0.04413,-0.0405,-0.0489,-0.11022
292.3000,-0.0375,-0.0279,2.3174,-0.04425,-0.0450,-0.0483,-0.11010
292.4000,-0.0398,-0.0252,2.3158,-0.04444,-0.0491,-0.0472,-0.11005
292.5000,-0.0410,-0.0226,2.3168,-0.04464,-0.0522,-0.0457,-0.11016
292.6000,-0.0415,-0.0196,2.3188,-0.04488,-0.0548,-0.0439,-0.11039
292.7000,-0.0416,-0.0168,2.3211,-0.04513,-0.0562,-0.0422,-0.11074
292.8000,-0.0411,-0.0136,2.3236,-0.04540,-0.0570,-0.0403,-0.11118
292.9000,-0.0402,-0.0105,2.3237,-0.04562,-0.0573,-0.0379,-0.11142
293.0000,-0.0393,-0.0066,2.3247,-0.04583,-0.0577,-0.0349,-0.11152
293.1000,-0.0381,-0.0034,2.3253,-0.04595,-0.0572,-0.0313,-0.11156
293.2000,-0.0364,-0.0001,2.3252,-0.04600,-0.0558,-0.0282,-0.11164
293.3000,-0.0345,0.0031,2.3243,-0.04601,-0.0535,-0.0256,-0.11184
293.4000,-0.0324,0.0064,2.3239,-0.04598,-0.0504,-0.0229,-0.11205
293.5000,-0.0300,0.0095,2.3248,-0.04591,-0.0465,-0.0203,-0.11215
293.6000,-0.0275,0.0126,2.3263,-0.04581,-0.0418,-0.0176,-0.11211
293.7000,-0.0248,0.0154,2.3295,-0.04568,-0.0368,-0.0150,-0.11203
293.8000,-0.0222,0.0180,2.3327,-0.04553,-0.0308,-0.0122,-0.11182
293.9000,-0.0195,0.0204,2.3358,-0.04538,-0.0253,-0.0097,-0.11161
294.0000,-0.0167,0.0230,2.3392,-0.04523,-0.0198,-0.0069,-0.11133
294.1000,-0.0149,0.0248,2.3392,-0.04515,-0.0157,-0.0049,-0.11116
294.2000,-0.0137,0.0264,2.3377,-0.04510,-0.0127,-0.0033,-0.11109
294.3000,-0.0133,0.0276,2.3382,-0.04510,-0.0114,-0.0019,-0.11108
294.4000,-0.0132,0.0286,2.3387,-0.04514,-0.0112,-0.0005,-0.11119
294.5000,-0.0134,0.0292,2.3411,-0.04521,-0.0123,0.0006,-0.11135
294.6000,-0.0138,0.0295,2.3401,-0.04529,-0.0141,0.0013,-0.11153
294.7000,-0.0148,0.0296,2.3434,-0.04536,-0.0162,0.0012,-0.11172
294.8000,-0.0155,0.0294,2.3459,-0.04543,-0.0188,0.0006,-0.11187
294.9000,-0.0163,0.0288,2.3478,-0.04548,-0.0213,-0.0001,-0.11195
295.0000,-0.0170,0.0282,2.3491,-0.04550,-0.0237,-0.0003,-0.11202
295.1000,-0.0177,0.0274,2.3504,-0.04547,-0.0266,-0.0001,-0.11208
295.2000,-0.0183,0.0267,2.3524,-0.04541,-0.0289,0.0004,-0.11213
295.3000,-0.0186,0.0259,2.3544,-0.04531,-0.0309,0.0012,-0.11211
295.4000,-0.0183,0.0252,2.3536,-0.04522,-0.0328,0.0021,-0.11207
295.5000,-0.0183,0.0244,2.3484,-0.04511,-0.0349,0.0029,-0.11206
295.6000,-0.0180,0.0234,2.3432,-0.04502,-0.0364,0.0036,-0.11206
295.7000,-0.0178,0.0223,2.3358,-0.04492,-0.0370,0.0039,-0.11198
295.8000,-0.0171,0.0212,2.3349,-0.04484,-0.0365,0.0030,-0.11178
295.9000,-0.0157,0.0199,2.3353,-0.04478,-0.0353,0.0013,-0.11160
296.0000,-0.0139,0.0185,2.3376,-0.04473,-0.0332,-0.0009,-0.11143
296.1000,-0.0112,0.0166,2.3411,-0.04471,-0.0302,-0.0038,-0.11130
296.2000,-0.0090,0.0150,2.3446,-0.04474,-0.0265,-0.0063,-0.11122
296.3000,-0.0065,0.0134,2.3498,-0.04478,-0.0234,-0.0083,-0.11118
296.4000,-0.0039,0.0118,2.3536,-0.04485,-0.0198,-0.0102,-0.11114
296.5000,-0.0019,0.0105,2.3561,-0.04492,-0.0166,-0.0116,-0.11116
296.6000,-0.0006,0.0095,2.3587,-0.04500,-0.0141,-0.0132,-0.11119
296.7000,0.0008,0.0086,2.3620,-0.04511,-0.0123,-0.0150,-0.11124
296.8000,0.0018,0.0078,2.3636,-0.04524,-0.0111,-0.0172,-0.11138
296.9000,0.0024,0.0072,2.3643,-0.04537,-0.0104,-0.0189,-0.11152
297.0000,0.0027,0.0067,2.3617,-0.04547,-0.0098,-0.0200,-0.11156
297.1000,0.0025,0.0065,2.3600,-0.04554,-0.0093,-0.0207,-0.11158
297.2000,0.0021,0.0066,2.3558,-0.04559,-0.0086,-0.0204,-0.11160
297.3000,0.0017,0.0069,2.3523,-0.04560,-0.0078,-0.0191,-0.11166
297.4000,0.0010,0.0075,2.3447,-0.04559,-0.0078,-0.0170,-0.11171
297.5000,-0.0003,0.0082,2.3410,-0.04555,-0.0086,-0.0149,-0.11170
297.6000,-0.0010,0.0089,2.3390,-0.04552,-0.0099,-0.0121,-0.11166
297.7000,-0.0019,0.0096,2.3364,-0.04549,-0.0110,-0.0092,-0.11163
297.8000,-0.0028,0.0102,2.3319,-0.04545,-0.0117,-0.0066,-0.11161
297.9000,-0.0042,0.0107,2.3236,-0.04545,-0.0120,-0.0055,-0.11151
298.0000,-0.0054,0.0109,2.3198,-0.04547,-0.0117,-0.0053,-0.11146
298.1000,-0.0062,0.0109,2.3138,-0.04552,-0.0107,-0.0061,-0.11140
298.2000,-0.0071,0.0106,2.3116,-0.04558,-0.0094,-0.0079,-0.11137
298.3000,-0.0080,0.0103,2.3109,-0.04562,-0.0078,-0.0102,-0.11134
298.4000,-0.0086,0.0098,2.3138,-0.04567,-0.0065,-0.0132,-0.11130
298.5000,-0.0093,0.0094,2.3179,-0.04572,-0.0060,-0.0169,-0.11125
298.6000,-0.0101,0.0090,2.3230,-0.04578,-0.0057,-0.0197,-0.11122
298.7000,-0.0113,0.0088,2.3280,-0.04583,-0.0058,-0.0222,-0.11123
298.8000,-0.0131,0.0089,2.3343,-0.04590,-0.0063,-0.0244,-0.11124
298.9000,-0.0148,0.0094,2.3361,-0.04596,-0.0074,-0.0255,-0.11128
299.0000,-0.0170,0.0102,2.3382,-0.04600,-0.0093,-0.0253,-0.11132
299.1000,-0.0192,0.0115,2.3370,-0.04604,-0.0120,-0.0239,-0.11134
299.2000,-0.0219,0.0135,2.3353,-0.04626,-0.0160,-0.0215,-0.11153
299.3000,-0.0253,0.0147,2.3365,-0.04658,-0.0209,-0.0187,-0.11179
299.4000,-0.0284,0.0159,2.3390,-0.04680,-0.0265,-0.0154,-0.11197
299.5000,-0.0309,0.0173,2.3418,-0.04688,-0.0312,-0.0125,-0.11206
299.6000,-0.0330,0.0187,2.3423,-0.04686,-0.0350,-0.0097,-0.11211
299.7000,-0.0349,0.0204,2.3434,-0.04677,-0.0373,-0.0078,-0.11214
299.8000,-0.0358,0.0218,2.3398,-0.04665,-0.0392,-0.0068,-0.11209
299.9000,-0.0371,0.0232,2.3374,-0.04650,-0.0410,-0.0066,-0.11200
300.0000,-0.0376,0.0243,2.3396,-0.04637,-0.0424,-0.0071,-0.11195
300.1000,-0.0373,0.0251,2.3400,-0.04626,-0.0429,-0.0078,-0.11187
300.2000,-0.0365,0.0259,2.3434,-0.04612,-0.0428,-0.0082,-0.11182
300.3000,-0.0353,0.0266,2.3455,-0.04598,-0.0420,-0.0084,-0.11173
300.4000,-0.0341,0.0273,2.3452,-0.04585,-0.0409,-0.0086,-0.11163
300.5000,-0.0329,0.0280,2.3478,-0.04573,-0.0399,-0.0093,-0.11159
300.6000,-0.0312,0.0286,2.3494,-0.04565,-0.0387,-0.0107,-0.11163
300.7000,-0.0294,0.0293,2.3480,-0.04557,-0.0375,-0.0122,-0.11175
300.8000,-0.0279,0.0299,2.3462,-0.04550,-0.0364,-0.0134,-0.11188
300.9000,-0.0266,0.0306,2.3454,-0.04543,-0.0355,-0.0134,-0.11190
301.0000,-0.0252,0.0315,2.3483,-0.04534,-0.0343,-0.0125,-0.11182
301.1000,-0.0235,0.0325,2.3528,-0.04523,-0.0328,-0.0111,-0.11166
301.2000,-0.0217,0.0335,2.3581,-0.04513,-0.0309,-0.0086,-0.11146
301.3000,-0.0200,0.0347,2.3631,-0.04504,-0.0295,-0.0057,-0.11124
301.4000,-0.0181,0.0360,2.3688,-0.04495,-0.0281,-0.0019,-0.11096
301.5000,-0.0167,0.0371,2.3731,-0.04494,-0.0268,0.0020,-0.11078
301.6000,-0.0154,0.0381,2.3758,-0.04500,-0.0251,0.0061,-0.11066
301.7000,-0.0147,0.0387,2.3763,-0.04509,-0.0232,0.0095,-0.11069
301.8000,-0.0140,0.0390,2.3778,-0.04525,-0.0217,0.0128,-0.11083
301.9000,-0.0132,0.0390,2.3780,-0.04546,-0.0213,0.0152,-0.11102
302.0000,-0.0129,0.0384,2.3763,-0.04571,-0.0218,0.0173,-0.11126
302.1000,-0.0127,0.0375,2.3745,-0.04593,-0.0229,0.0184,-0.11152
302.2000,-0.0128,0.0362,2.3726,-0.04612,-0.0244,0.0194,-0.11179
302.3000,-0.0129,0.0345,2.3722,-0.04626,-0.0257,0.0203,-0.11199
302.4000,-0.0130,0.0324,2.3735,-0.04634,-0.0269,0.0206,-0.11218
302.5000,-0.0126,0.0299,2.3720,-0.04638,-0.0275,0.0201,-0.11226
302.6000,-0.0125,0.0272,2.3703,-0.04638,-0.0279,0.0184,-0.11230
302.7000,-0.0124,0.0243,2.3725,-0.04632,-0.0280,0.0152,-0.11227
302.8000,-0.0117,0.0209,2.3744,-0.04624,-0.0278,0.0111,-0.11217
302.9000,-0.0107,0.0173,2.3713,-0.04615,-0.0269,0.0065,-0.11205
303.0000,-0.0103,0.0132,2.3679,-0.04602,-0.0255,0.0026,-0.11187
303.1000,-0.0098,0.0099,2.3669,-0.04589,-0.0232,-0.0011,-0.11163
303.2000,-0.0092,0.0068,2.3669,-0.04576,-0.0205,-0.0041,-0.11136
303.3000,-0.0085,0.0041,2.3672,-0.04567,-0.0175,-0.0061,-0.11106
303.4000,-0.0079,0.0017,2.3677,-0.04562,-0.0145,-0.0067,-0.11089
303.5000,-0.0075,-0.0003,2.3683,-0.04561,-0.0117,-0.0066,-0.11077
303.6000,-0.0074,-0.0022,2.3689,-0.04567,-0.0096,-0.0062,-0.11074
303.7000,-0.0075,-0.0043,2.3686,-0.04582,-0.0084,-0.0052,-0.11079
303.8000,-0.0082,-0.0058,2.3676,-0.04598,-0.0085,-0.0038,-0.11093
303.9000,-0.0092,-0.0075,2.3638,-0.04617,-0.0098,-0.0028,-0.11106
304.0000,-0.0108,-0.0093,2.3604,-0.04636,-0.0125,-0.0025,-0.11121
304.1000,-0.0131,-0.0115,2.3607,-0.04659,-0.0161,-0.0033,-0.11130
304.2000,-0.0145,-0.0137,2.3616,-0.04677,-0.0193,-0.0055,-0.11136
304.3000,-0.0161,-0.0162,2.3616,-0.04694,-0.0221,-0.0091,-0.11141
304.4000,-0.0173,-0.0189,2.3590,-0.04710,-0.0242,-0.0134,-0.11143
304.5000,-0.0189,-0.0215,2.3569,-0.04725,-0.0263,-0.0186,-0.11147
304.6000,-0.0204,-0.0244,2.3578,-0.04738,-0.0283,-0.0234,-0.11151
304.7000,-0.0211,-0.0267,2.3583,-0.04746,-0.0301,-0.0275,-0.11157
304.8000,-0.0218,-0.0288,2.3583,-0.04751,-0.0320,-0.0300,-0.11162
304.9000,-0.0226,-0.0303,2.3593,-0.04753,-0.0336,-0.0315,-0.11166
305.0000,-0.0231,-0.0316,2.3634,-0.04753,-0.0347,-0.0322,-0.11171
305.1000,-0.0233,-0.0325,2.3680,-0.04750,-0.0352,-0.0324,-0.11173
305.2000,-0.0233,-0.0331,2.3742,-0.04745,-0.0352,-0.0317,-0.11171
305.3000,-0.0229,-0.0333,2.3799,-0.04739,-0.0353,-0.0306,-0.11163
305.4000,-0.0225,-0.0334,2.3831,-0.04732,-0.0352,-0.0297,-0.11154
305.5000,-0.0223,-0.0334,2.3847,-0.04727,-0.0349,-0.0292,-0.11152
305.6000,-0.0223,-0.0338,2.3800,-0.04716,-0.0345,-0.0284,-0.11146
305.7000,-0.0223,-0.0337,2.3752,-0.04680,-0.0341,-0.0273,-0.11113
305.8000,-0.0223,-0.0331,2.3739,-0.04650,-0.0333,-0.0256,-0.11082
305.9000,-0.0218,-0.0326,2.3768,-0.04636,-0.0316,-0.0232,-0.11068
